877	11 
878	15 
879	8 
880	10 
881	14 
882	19 
883	18 
884	6 
885	18 
886	17 
887	15 
888	9 
889	3 
890	16 
891	10 
892	8 
893	8 
894	9 
895	9 
896	9 
897	14 
898	9 
899	14 
900	11 
901	10 
902	4 
903	19 
904	6 
905	14 
906	3 
907	19 
908	16 
909	9 
910	8 
911	8 
912	5 
913	8 
914	11 
915	6 
916	11 
917	3 
918	6 
919	9 
920	13 
921	16 
922	5 
923	13 
924	9 
925	8 
926	18 
927	7 
928	7 
929	16 
930	17 
931	14 
932	17 
933	5 
934	3 
935	9 
936	7 
937	9 
938	14 
939	9 
940	8 
941	14 
942	11 
943	4 
944	8 
945	4 
946	10 
947	8 
948	6 
949	16 
950	17 
951	19 
952	19 
953	14 
954	11 
955	18 
956	4 
957	14 
958	8 
959	18 
960	19 
961	19 
962	8 
963	16 
964	8 
965	9 
966	9 
967	8 
968	5 
969	6 
970	3 
971	19 
972	9 
973	5 
974	3 
975	6 
976	14 
977	11 
978	19 
979	18 
980	7 
981	17 
982	9 
983	10 
984	10 
985	19 
986	13 
987	11 
988	14 
989	10 
990	14 
991	8 
992	14 
993	8 
994	19 
995	9 
996	3 
997	19 
998	11 
999	11 
1000	5 
