46	672
46	824
46	830
46	862
46	863
46	881
46	938
46	983
46	988
47	197
47	510
47	524
47	608
47	673
47	748
47	761
47	786
47	802
47	803
48	49
48	250
48	522
48	536
48	612
48	618
48	793
48	815
48	817
48	819
49	48
49	639
49	711
49	713
49	757
49	843
49	865
49	873
49	878
49	887
50	236
50	404
50	666
50	804
50	881
50	897
50	899
50	938
50	957
50	990
51	97
51	348
51	398
51	707
51	746
51	796
51	872
51	929
51	949
51	963
52	443
52	711
52	713
52	757
52	759
52	834
52	865
52	873
52	878
52	887
53	97
53	785
53	832
53	846
53	869
53	898
53	919
53	922
53	982
53	995
54	150
54	301
54	831
54	841
54	865
54	870
54	902
54	943
54	945
54	971
55	291
55	562
55	638
55	681
55	716
55	725
55	872
55	908
55	963
55	979
56	368
56	617
56	766
56	884
56	904
56	915
56	918
56	948
56	956
56	975
57	9
57	549
57	604
57	851
57	869
57	896
57	935
57	939
57	965
57	997
58	532
58	536
58	612
58	640
58	652
58	728
58	793
58	815
58	819
58	996
59	61
59	440
59	548
59	721
59	742
59	747
59	790
59	920
59	923
59	986
60	475
60	753
60	779
60	797
60	851
60	899
60	938
60	941
60	953
60	976
61	59
61	220
61	500
61	771
61	777
61	842
61	938
61	944
61	967
61	993
62	222
62	257
62	358
62	765
62	896
62	935
62	965
62	972
62	987
62	990
63	368
63	397
63	701
63	713
63	757
63	865
63	873
63	878
63	887
63	987
64	334
64	615
64	681
64	768
64	770
64	784
64	801
64	921
64	949
64	963
65	287
65	449
65	462
65	472
65	484
65	528
65	737
65	872
65	921
65	974
66	341
66	419
66	674
66	715
66	786
66	842
66	858
66	859
66	892
66	913
67	497
67	614
67	655
67	656
67	691
67	721
67	790
67	807
67	835
67	920
68	12
68	248
68	411
68	428
68	435
68	524
68	761
68	802
68	803
68	944
69	184
69	524
69	544
69	608
69	761
69	786
69	802
69	803
69	952
69	961
70	488
70	655
70	675
70	781
70	824
70	845
70	854
70	905
70	953
70	990
71	185
71	216
71	396
71	591
71	606
71	726
71	831
71	871
71	902
71	943
72	584
72	703
72	869
72	895
72	937
72	952
72	962
72	966
72	972
72	982
73	80
73	195
73	744
73	760
73	791
73	825
73	862
73	905
73	941
73	953
74	557
74	640
74	695
74	938
74	953
74	957
74	976
74	988
74	990
74	992
75	36
75	218
75	227
75	253
75	445
75	709
75	758
75	789
75	983
75	989
76	14
76	369
76	526
76	598
76	635
76	722
76	890
76	921
76	949
76	963
77	160
77	272
77	368
77	554
77	639
77	701
77	865
77	873
77	878
77	887
78	29
78	415
78	679
78	775
78	951
78	952
78	960
78	961
78	963
78	971
79	193
79	312
79	735
79	848
79	894
79	901
79	917
79	934
79	970
79	974
80	73
80	567
80	582
80	594
80	675
80	686
80	791
80	905
80	941
80	976
81	116
81	524
81	625
81	657
81	725
81	753
81	781
81	905
81	976
81	990
82	613
82	643
82	680
82	799
82	827
82	842
82	864
82	960
82	971
82	978
83	3
83	39
83	334
83	559
83	691
83	696
83	828
83	921
83	929
83	949
84	365
84	385
84	431
84	634
84	710
84	724
84	877
84	942
84	954
84	974
85	264
85	420
85	532
85	536
85	618
85	652
85	728
85	735
85	815
85	819
86	598
86	648
86	709
86	725
86	769
86	808
86	813
86	981
86	983
86	989
87	140
87	293
87	701
87	713
87	757
87	852
87	865
87	873
87	878
87	887
88	449
88	484
88	635
88	730
88	782
88	921
88	949
88	960
88	963
88	985
89	361
89	439
89	511
89	533
89	761
89	874
89	907
89	952
89	971
89	994
90	32
90	320
90	410
90	773
90	805
90	810
90	858
90	868
90	970
90	974
91	432
91	451
91	577
91	615
91	722
91	730
91	746
91	890
91	921
91	929
92	644
92	720
92	759
92	817
92	843
92	883
92	885
92	955
92	975
92	979
93	393
93	556
93	764
93	772
93	794
93	917
93	930
93	942
93	970
93	974
94	586
94	619
94	641
94	809
94	821
94	912
94	922
94	968
94	973
94	1000
95	530
95	688
95	702
95	705
95	762
95	795
95	850
95	861
95	945
95	948
96	205
96	268
96	482
96	733
96	809
96	832
96	912
96	922
96	968
96	982
97	51
97	53
97	176
97	308
97	640
97	752
97	860
97	928
97	936
97	980
98	126
98	137
98	309
98	572
98	587
98	892
98	913
98	940
98	964
98	991
99	231
99	279
99	532
99	574
99	652
99	728
99	759
99	815
99	819
99	999
100	111
100	367
100	468
100	702
100	735
100	805
100	810
100	917
100	955
100	996
101	295
101	344
101	599
101	604
101	640
101	706
101	754
101	860
101	936
101	980
102	27
102	485
102	590
102	705
102	745
102	795
102	948
102	969
102	975
102	978
103	140
103	175
103	578
103	582
103	725
103	774
103	813
103	828
103	880
103	984
104	546
104	675
104	771
104	842
104	858
104	940
104	947
104	962
104	989
104	993
105	323
105	369
105	413
105	462
105	571
105	643
105	722
105	862
105	872
105	949
106	187
106	450
106	560
106	597
106	658
106	740
106	912
106	968
106	973
106	1000
107	467
107	470
107	556
107	559
107	562
107	716
107	782
107	801
107	921
107	981
108	208
108	527
108	610
108	614
108	626
108	697
108	813
108	891
108	983
108	984
109	23
109	358
109	468
109	646
109	763
109	780
109	889
109	906
109	917
109	970
110	423
110	613
110	650
110	864
110	946
110	952
110	971
110	978
110	986
110	997
111	100
111	231
111	279
111	532
111	618
111	728
111	793
111	815
111	819
111	835
112	194
112	215
112	415
112	662
112	671
112	738
112	756
112	770
112	812
112	981
113	530
113	675
113	699
113	717
113	825
113	845
113	941
113	953
113	957
113	992
114	134
114	188
114	423
114	498
114	775
114	840
114	927
114	951
114	952
114	985
115	281
115	345
115	555
115	666
115	714
115	721
115	754
115	860
115	927
115	980
116	81
116	290
116	586
116	672
116	899
116	931
116	934
116	976
116	988
116	992
117	226
117	271
117	552
117	690
117	747
117	790
117	835
117	862
117	876
117	986
118	567
118	648
118	709
118	725
118	798
118	813
118	822
118	946
118	967
118	983
119	38
119	120
119	701
119	713
119	865
119	873
119	878
119	887
119	947
119	998
120	119
120	431
120	639
120	701
120	713
120	836
120	865
120	873
120	878
120	887
121	606
121	685
121	705
121	879
121	893
121	911
121	934
121	940
121	958
121	993
122	158
122	472
122	625
122	781
122	819
122	824
122	830
122	845
122	941
122	976
122	988
123	453
123	478
123	557
123	734
123	849
123	892
123	911
123	940
123	947
123	964
123	967
124	36
124	689
124	783
124	842
124	925
124	940
124	944
124	962
124	967
124	990
124	991
125	334
125	413
125	538
125	635
125	638
125	643
125	782
125	793
125	796
125	801
125	872
126	98
126	175
126	538
126	593
126	636
126	672
126	725
126	813
126	852
126	891
126	983
127	145
127	320
127	566
127	699
127	773
127	805
127	917
127	934
127	970
127	974
127	996
128	371
128	388
128	685
128	733
128	734
128	805
128	823
128	833
128	958
128	964
128	967
129	220
129	287
129	535
129	586
129	737
129	746
129	796
129	801
129	838
129	949
129	963
130	141
130	307
130	662
130	677
130	719
130	811
130	853
130	854
130	886
130	932
130	950
131	157
131	258
131	504
131	759
131	796
131	800
131	867
131	883
131	885
131	955
131	959
132	256
132	679
132	755
132	775
132	903
132	904
132	952
132	961
132	978
132	985
132	997
133	481
133	645
133	700
133	760
133	867
133	885
133	888
133	926
133	955
133	959
133	979
134	114
134	650
134	662
134	723
134	755
134	765
134	866
134	907
134	961
134	985
134	994
135	248
135	370
135	400
135	423
135	567
135	583
135	752
135	860
135	927
135	928
135	980
136	16
136	326
136	408
136	454
136	671
136	831
136	850
136	875
136	898
136	945
136	991
137	98
137	549
137	676
137	765
137	846
137	896
137	935
137	961
137	966
137	972
137	988
138	151
138	599
138	666
138	752
138	754
138	860
138	868
138	928
138	936
138	938
138	980
139	185
139	454
139	466
139	758
139	841
139	848
139	870
139	872
139	902
139	943
139	945
140	87
140	103
140	509
140	511
140	851
140	895
140	909
140	924
140	935
140	965
140	995
141	130
141	208
141	453
141	478
141	494
141	607
141	715
141	798
141	901
141	979
141	984
142	183
142	473
142	732
142	821
142	844
142	912
142	953
142	963
142	968
142	973
142	1000
143	203
143	226
143	250
143	536
143	612
143	618
143	793
143	815
143	819
143	876
143	990
144	646
144	687
144	773
144	780
144	794
144	848
144	906
144	934
144	974
144	993
144	996
145	127
145	448
145	564
145	735
145	773
145	777
145	794
145	934
145	974
145	987
145	996
146	217
146	319
146	633
146	646
146	749
146	762
146	906
146	917
146	934
146	970
146	996
147	151
147	293
147	418
147	639
147	711
147	757
147	865
147	873
147	878
147	887
147	949
148	20
148	405
148	660
148	683
148	741
148	788
148	814
148	816
148	817
148	836
148	866
149	521
149	727
149	731
149	745
149	748
149	753
149	762
149	795
149	861
149	884
149	927
150	54
150	418
150	570
150	591
150	680
150	694
150	708
150	868
150	870
150	875
150	956
151	138
151	147
151	248
151	442
151	666
151	752
151	754
151	927
151	928
151	936
151	980
152	391
152	504
152	568
152	628
152	687
152	831
152	854
152	900
152	977
152	998
152	999
153	403
153	464
153	500
153	593
153	823
153	849
153	853
153	913
153	962
153	964
153	967
154	287
154	305
154	404
154	508
154	603
154	779
154	845
154	899
154	905
154	971
154	990
155	311
155	395
155	409
155	682
155	804
155	839
155	900
155	916
155	953
155	987
155	999
156	170
156	430
156	594
156	674
156	739
156	833
156	861
156	940
156	958
156	962
156	967
157	131
157	338
157	501
157	605
157	834
157	883
157	896
157	926
157	955
157	959
157	979
158	19
158	122
158	249
158	469
158	659
158	781
158	785
158	888
158	909
158	965
158	982
159	179
159	532
159	574
159	618
159	652
159	702
159	728
159	793
159	796
159	815
159	819
160	77
160	267
160	309
160	417
160	500
160	539
160	893
160	910
160	929
160	940
160	944
161	165
161	489
161	538
161	699
161	748
161	808
161	861
161	880
161	901
161	946
161	989
162	588
162	596
162	599
162	752
162	827
162	860
162	927
162	928
162	936
162	980
162	997
163	729
163	745
163	762
163	766
163	795
163	799
163	821
163	850
163	904
163	918
163	969
164	311
164	593
164	644
164	759
164	793
164	834
164	843
164	885
164	926
164	959
164	979
165	36
165	161
165	393
165	478
165	607
165	648
165	715
165	808
165	813
165	887
165	983
166	190
166	617
166	642
166	820
166	884
166	915
166	930
166	944
166	948
166	969
166	975
167	304
167	397
167	401
167	857
167	866
167	903
167	971
167	981
167	985
167	994
167	997
168	366
168	406
168	589
168	622
168	738
168	742
168	747
168	790
168	835
168	920
168	986
169	342
169	641
169	643
169	732
169	844
169	863
169	922
169	933
169	968
169	973
169	1000
170	34
170	156
170	403
170	468
170	734
170	777
170	806
170	826
170	842
170	940
170	967
171	5
171	183
171	286
171	534
171	629
171	649
171	811
171	812
171	930
171	950
171	981
172	326
172	460
172	466
172	507
172	671
172	831
172	853
172	875
172	902
172	956
172	963
173	223
173	339
173	680
173	799
173	841
173	848
173	857
173	866
173	882
173	971
173	985
174	267
174	561
174	712
174	794
174	823
174	833
174	863
174	876
174	892
174	940
174	944
175	103
175	126
175	196
175	373
175	607
175	636
175	787
175	813
175	880
175	973
175	998
176	97
176	308
176	313
176	507
176	604
176	666
176	714
176	718
176	801
176	928
176	997
177	345
177	489
177	736
177	787
177	808
177	828
177	891
177	946
177	961
177	984
177	989
178	358
178	610
178	642
178	721
178	729
178	748
178	776
178	861
178	884
178	915
178	969
179	159
179	264
179	319
179	522
179	652
179	675
179	728
179	758
179	793
179	815
179	819
180	432
180	498
180	540
180	549
180	749
180	764
180	810
180	816
180	934
180	974
180	996
181	390
181	437
181	596
181	700
181	728
181	867
181	875
181	883
181	885
181	926
181	979
182	187
182	200
182	550
182	693
182	724
182	738
182	877
182	900
182	914
182	986
182	987
183	142
183	171
183	396
183	412
183	733
183	809
183	821
183	912
183	922
183	933
183	1000
184	69
184	377
184	428
184	510
184	608
184	653
184	761
184	786
184	802
184	803
184	844
185	71
185	139
185	209
185	474
185	497
185	704
185	708
185	841
185	868
185	875
185	902
186	646
186	656
186	668
186	735
186	773
186	810
186	848
186	906
186	970
186	974
186	996
187	43
187	106
187	182
187	273
187	804
187	839
187	914
187	942
187	954
187	987
187	994
188	114
188	632
188	661
188	689
188	707
188	708
188	741
188	751
188	816
188	817
188	836
189	382
189	562
189	722
189	730
189	737
189	801
189	882
189	908
189	929
189	949
189	993
190	166
190	272
190	321
190	331
190	614
190	697
190	727
190	820
190	850
190	904
190	975
191	192
191	359
191	719
191	738
191	811
191	853
191	886
191	930
191	950
191	974
191	981
192	191
192	196
192	373
192	553
192	699
192	828
192	837
192	880
192	946
192	983
192	989
193	79
193	320
193	468
193	609
193	680
193	764
193	805
193	852
193	906
193	917
193	970
194	112
194	374
194	615
194	744
194	756
194	812
194	854
194	856
194	950
194	981
194	991
195	73
195	325
195	407
195	442
195	795
195	824
195	931
195	949
195	976
195	990
195	992
196	175
196	192
196	218
196	227
196	259
196	359
196	397
196	808
196	828
196	837
196	989
197	47
197	233
197	411
197	510
197	544
197	653
197	761
197	786
197	802
197	803
197	954
198	340
198	738
198	750
198	756
198	811
198	854
198	856
198	935
198	950
198	957
198	981
199	424
199	433
199	628
199	665
199	792
199	900
199	909
199	914
199	916
199	942
199	945
200	23
200	182
200	465
200	693
200	768
200	779
200	869
200	877
200	954
200	977
200	987
201	248
201	345
201	396
201	577
201	604
201	714
201	757
201	927
201	928
201	936
201	980
202	426
202	512
202	692
202	695
202	741
202	788
202	801
202	814
202	816
202	817
202	836
203	143
203	674
203	734
203	813
203	842
203	859
203	879
203	925
203	944
203	947
203	991
204	7
204	455
204	465
204	550
204	555
204	585
204	665
204	701
204	712
204	916
204	954
205	96
205	511
205	675
205	773
205	844
205	922
205	931
205	933
205	968
205	973
205	1000
206	272
206	489
206	766
206	776
206	812
206	850
206	859
206	884
206	904
206	915
206	918
206	975
207	322
207	388
207	441
207	488
207	623
207	657
207	779
207	830
207	905
207	931
207	988
207	992
208	108
208	141
208	537
208	607
208	614
208	725
208	837
208	839
208	852
208	864
208	891
208	946
209	185
209	441
209	569
209	670
209	671
209	708
209	831
209	841
209	871
209	902
209	945
209	956
210	1
210	214
210	558
210	560
210	722
210	733
210	844
210	868
210	922
210	968
210	973
210	1000
211	427
211	477
211	765
211	805
211	894
211	895
211	919
211	935
211	936
211	965
211	995
211	999
212	285
212	480
212	573
212	735
212	763
212	764
212	807
212	810
212	906
212	934
212	974
212	996
213	497
213	656
213	673
213	790
213	807
213	818
213	876
213	886
213	920
213	923
213	951
213	986
214	210
214	346
214	597
214	658
214	732
214	741
214	821
214	844
214	922
214	933
214	968
214	1000
215	112
215	629
215	640
215	719
215	738
215	812
215	854
215	889
215	918
215	930
215	950
215	981
216	33
216	71
216	261
216	326
216	611
216	694
216	758
216	830
216	831
216	917
216	943
216	956
217	146
217	641
217	657
217	686
217	733
217	809
217	834
217	844
217	912
217	933
217	973
217	1000
218	75
218	196
218	228
218	302
218	494
218	787
218	798
218	813
218	837
218	852
218	857
218	901
219	493
219	543
219	578
219	680
219	709
219	736
219	833
219	837
219	880
219	891
219	901
219	989
220	61
220	129
220	587
220	606
220	685
220	739
220	816
220	833
220	858
220	913
220	958
220	980
221	515
221	669
221	768
221	797
221	839
221	877
221	914
221	942
221	977
221	980
221	998
221	999
222	62
222	339
222	580
222	785
222	847
222	855
222	919
222	937
222	947
222	948
222	966
222	972
223	25
223	173
223	587
223	827
223	857
223	882
223	951
223	952
223	961
223	976
223	985
223	994
224	369
224	653
224	729
224	745
224	748
224	762
224	766
224	776
224	810
224	850
224	948
224	969
225	260
225	333
225	344
225	621
225	630
225	697
225	784
225	882
225	903
225	951
225	961
225	972
226	117
226	143
226	283
226	574
226	612
226	618
226	652
226	728
226	732
226	793
226	815
226	819
227	75
227	196
227	234
227	489
227	538
227	607
227	699
227	837
227	852
227	887
227	904
227	946
228	218
228	389
228	510
228	624
228	647
228	674
228	734
228	806
228	892
228	925
228	964
228	967
229	349
229	421
229	519
229	655
229	683
229	692
229	707
229	788
229	814
229	816
229	911
229	950
230	14
230	31
230	348
230	471
230	484
230	601
230	643
230	908
230	929
230	932
230	949
230	983
231	99
231	111
231	250
231	574
231	591
231	612
231	728
231	761
231	793
231	815
231	819
231	867
232	22
232	277
232	406
232	412
232	550
232	903
232	920
232	951
232	952
232	960
232	985
232	997
233	15
233	197
233	363
233	399
233	510
233	608
233	653
233	714
233	761
233	786
233	802
233	803
234	227
234	478
234	493
234	527
234	538
234	754
234	774
234	837
234	891
234	929
234	985
234	989
235	396
235	527
235	597
235	617
235	658
235	686
235	809
235	920
235	922
235	968
235	973
235	1000
236	50
236	332
236	508
236	603
236	625
236	791
236	824
236	844
236	880
236	905
236	938
236	990
237	373
237	626
237	766
237	787
237	813
237	837
237	871
237	901
237	946
237	984
237	989
237	999
238	344
238	383
238	499
238	576
238	589
238	622
238	807
238	876
238	920
238	923
238	968
238	995
239	340
239	459
239	491
239	496
239	627
239	629
239	854
239	856
239	872
239	886
239	950
239	997
240	446
240	590
240	677
240	747
240	807
240	818
240	865
240	874
240	876
240	920
240	923
240	986
241	392
241	396
241	511
241	579
241	613
241	641
241	658
241	732
241	922
241	968
241	973
241	1000
242	307
242	320
242	719
242	738
242	853
242	854
242	856
242	886
242	925
242	932
242	950
242	981
243	384
243	446
243	481
243	496
243	534
243	628
243	662
243	703
243	744
243	932
243	950
243	981
244	408
244	430
244	490
244	505
244	674
244	689
244	778
244	858
244	911
244	947
244	953
244	967
245	43
245	570
245	700
245	759
245	769
245	843
245	885
245	912
245	926
245	955
245	959
245	979
246	485
246	521
246	530
246	545
246	612
246	731
246	820
246	884
246	918
246	969
246	972
246	975
247	273
247	379
247	515
247	602
247	628
247	829
247	875
247	877
247	954
247	983
247	987
247	998
248	68
248	135
248	151
248	201
248	577
248	604
248	718
248	722
248	754
248	927
248	928
248	980
249	158
249	265
249	548
249	683
249	783
249	827
249	903
249	907
249	960
249	961
249	978
249	994
250	48
250	143
250	231
250	532
250	574
250	612
250	652
250	727
250	793
250	803
250	815
250	819
251	611
251	670
251	694
251	770
251	820
251	841
251	868
251	870
251	902
251	943
251	945
251	956
252	366
252	541
252	584
252	639
252	704
252	851
252	896
252	935
252	937
252	965
252	966
252	995
253	75
253	324
253	365
253	441
253	461
253	493
253	527
253	560
253	745
253	787
253	822
253	983
254	310
254	331
254	576
254	640
254	714
254	752
254	754
254	860
254	927
254	928
254	964
254	980
255	357
255	500
255	555
255	697
255	827
255	864
255	903
255	945
255	952
255	961
255	971
255	994
256	132
256	270
256	326
256	374
256	460
256	463
256	611
256	694
256	868
256	871
256	875
256	902
257	9
257	19
257	62
257	324
257	584
257	676
257	846
257	852
257	869
257	939
257	965
257	984
258	131
258	583
258	593
258	637
258	769
258	874
258	883
258	885
258	942
258	955
258	959
258	979
259	196
259	297
259	489
259	619
259	668
259	789
259	837
259	852
259	933
259	952
259	984
259	989
260	225
260	521
260	523
260	679
260	866
260	907
260	951
260	952
260	960
260	978
260	985
260	997
261	216
261	326
261	408
261	507
261	758
261	794
261	841
261	870
261	875
261	902
261	945
261	953
262	457
262	469
262	509
262	791
262	846
262	869
262	894
262	895
262	919
262	924
262	935
262	966
263	319
263	432
263	556
263	633
263	676
263	681
263	763
263	773
263	774
263	889
263	917
263	974
264	85
264	179
264	516
264	536
264	574
264	612
264	618
264	728
264	793
264	815
264	819
264	922
265	40
265	249
265	409
265	423
265	613
265	697
265	874
265	893
265	903
265	951
265	960
265	961
266	659
266	832
266	837
266	869
266	909
266	919
266	920
266	924
266	937
266	972
266	982
266	999
267	160
267	174
267	298
267	362
267	513
267	685
267	816
267	842
267	913
267	964
267	967
267	993
268	96
268	296
268	340
268	492
268	560
268	732
268	806
268	809
268	821
268	844
268	968
268	1000
269	300
269	356
269	511
269	579
269	792
269	844
269	912
269	922
269	933
269	968
269	973
269	1000
270	256
270	332
270	726
270	841
270	849
270	870
270	871
270	875
270	917
270	937
270	945
270	956
271	117
271	576
271	620
271	626
271	677
271	790
271	835
271	876
271	920
271	923
271	947
271	986
272	45
272	77
272	190
272	206
272	545
272	647
272	682
272	850
272	861
272	884
272	918
272	948
273	187
273	247
273	274
273	542
273	634
273	663
273	710
273	768
273	900
273	914
273	950
273	977
274	273
274	581
274	616
274	734
274	826
274	829
274	877
274	900
274	916
274	954
274	977
274	979
275	325
275	436
275	779
275	781
275	830
275	881
275	926
275	941
275	953
275	957
275	976
275	988
276	35
276	368
276	399
276	486
276	616
276	631
276	639
276	701
276	865
276	873
276	878
276	887
277	22
277	29
277	232
277	613
277	697
277	740
277	781
277	840
277	960
277	961
277	985
277	997
278	335
278	492
278	560
278	579
278	732
278	740
278	821
278	833
278	933
278	973
278	982
278	1000
279	99
279	111
279	522
279	536
279	612
279	728
279	793
279	815
279	819
279	958
279	962
279	986
280	458
280	687
280	712
280	767
280	792
280	804
280	898
280	911
280	977
280	987
280	998
280	999
281	115
281	297
281	352
281	577
281	588
281	695
281	718
281	927
281	928
281	936
281	980
281	993
282	298
282	325
282	327
282	667
282	687
282	778
282	806
282	893
282	899
282	913
282	958
282	964
283	226
283	338
283	551
283	637
283	760
283	768
283	800
283	867
283	883
283	955
283	959
283	979
284	7
284	513
284	647
284	689
284	777
284	823
284	859
284	944
284	962
284	964
284	966
284	970
285	212
285	290
285	304
285	601
285	735
285	749
285	763
285	780
285	832
285	906
285	917
285	974
286	171
286	307
286	394
286	446
286	763
286	804
286	853
286	854
286	856
286	886
286	930
286	932
287	65
287	129
287	154
287	462
287	526
287	535
287	646
287	737
287	782
287	796
287	908
287	963
288	27
288	322
288	485
288	642
288	688
288	766
288	776
288	820
288	861
288	918
288	939
288	969
289	334
289	413
289	451
289	471
289	484
289	559
289	565
289	713
289	782
289	804
289	929
289	963
290	116
290	285
290	623
290	830
290	897
290	899
290	941
290	954
290	957
290	972
290	988
290	990
291	55
291	444
291	462
291	470
291	526
291	528
291	737
291	830
291	853
291	896
291	921
291	963
292	18
292	390
292	551
292	760
292	800
292	834
292	883
292	885
292	910
292	955
292	959
292	979
293	38
293	87
293	147
293	486
293	529
293	711
293	713
293	757
293	865
293	873
293	878
293	887
293	892
294	381
294	382
294	392
294	410
294	424
294	496
294	804
294	839
294	873
294	900
294	916
294	977
294	987
295	101
295	336
295	345
295	513
295	599
295	640
295	695
295	765
295	825
295	927
295	928
295	936
295	980
296	268
296	335
296	686
296	733
296	740
296	747
296	821
296	922
296	933
296	968
296	973
296	984
296	1000
297	259
297	281
297	459
297	481
297	520
297	649
297	811
297	812
297	856
297	930
297	932
297	950
297	981
298	267
298	282
298	546
298	651
298	655
298	739
298	771
298	850
298	893
298	958
298	962
298	964
298	993
299	365
299	489
299	538
299	621
299	668
299	736
299	774
299	828
299	836
299	852
299	880
299	946
299	951
300	17
300	269
300	329
300	436
300	475
300	517
300	684
300	703
300	894
300	924
300	966
300	972
300	982
301	54
301	710
301	758
301	831
301	857
301	868
301	870
301	871
301	875
301	902
301	914
301	945
301	956
302	29
302	218
302	329
302	506
302	684
302	832
302	855
302	895
302	935
302	937
302	939
302	965
302	972
303	548
303	591
303	630
303	775
303	857
303	874
303	882
303	907
303	916
303	952
303	961
303	983
303	994
304	32
304	167
304	285
304	337
304	435
304	617
304	763
304	772
304	773
304	848
304	934
304	974
304	996
305	154
305	495
305	601
305	736
305	753
305	791
305	804
305	830
305	862
305	897
305	905
305	957
305	992
306	483
306	513
306	539
306	647
306	674
306	678
306	767
306	812
306	834
306	892
306	893
306	944
306	991
307	130
307	242
307	286
307	446
307	491
307	534
307	539
307	629
307	662
307	744
307	762
307	930
307	981
308	18
308	97
308	176
308	423
308	599
308	666
308	752
308	860
308	927
308	928
308	931
308	936
308	980
309	98
309	160
309	436
309	625
309	654
309	863
309	893
309	911
309	925
309	947
309	964
309	982
309	991
310	30
310	254
310	336
310	370
310	640
310	706
310	718
310	754
310	773
310	860
310	927
310	936
310	980
311	155
311	164
311	354
311	568
311	712
311	795
311	826
311	877
311	916
311	954
311	987
311	998
311	999
312	79
312	633
312	646
312	702
312	749
312	763
312	794
312	810
312	889
312	934
312	962
312	969
312	970
313	26
313	176
313	338
313	400
313	567
313	604
313	640
313	718
313	788
313	860
313	927
313	936
313	980
314	517
314	529
314	542
314	553
314	555
314	665
314	710
314	711
314	839
314	942
314	954
314	977
314	987
315	23
315	27
315	445
315	479
315	585
315	669
315	712
315	768
315	900
315	902
315	917
315	998
315	999
316	442
316	508
316	660
316	781
316	881
316	890
316	897
316	899
316	941
316	975
316	976
316	988
316	990
317	359
317	452
317	534
317	649
317	719
317	811
